Calculated SalePrice,Id,Original Saleprice
121566.487378,331,119000
122683.449817,332,139000
327183.831455,333,284000
190318.697586,334,207000
181300.639242,335,192000
212303.515376,336,228950
376115.088722,337,377426
206878.142108,338,214000
203431.270959,339,202500
147294.249434,340,155000
196584.837006,341,202900
97352.9772707,342,82000
87087.7787166,343,87500
281465.105003,344,266000
76091.7405308,345,85000
132958.382251,346,140200
125541.657144,347,151500
174672.891083,348,157500
166821.409483,349,154000
441954.580821,350,437154
281806.070472,351,318061
184553.500484,352,190000
96813.8827329,353,95000
104991.482432,354,105900
157337.946322,355,140000
168034.694305,356,177500
154569.282199,357,173000
136928.752942,358,134000
128587.341869,359,130000
275177.070531,360,280000
136032.07318,361,156000
150173.616157,362,145000
203404.809464,363,198500
106901.668098,364,118000
180048.324484,365,190000
118250.067876,366,147000
172456.189819,367,159000
162697.881532,368,165000
143453.880784,369,132000
154708.498906,370,162000
168656.018467,371,172400
138430.476852,372,134432
114698.277598,373,125000
115567.54294,374,123000
206757.531851,375,219500
79471.5335636,376,61000
124476.219094,377,148000
331885.556761,378,340000
371382.38145,379,394432
170882.431542,380,179000
145426.585675,381,127000
215534.443808,382,187750
211714.187694,383,213500
102307.077289,384,76000
249382.556924,385,240000
172559.935927,386,192000
80553.6346896,387,81000
143278.449832,388,125000
192712.76538,389,191000
365954.894538,390,426000
121846.242275,391,119000
212014.907616,392,215000
94705.2884585,393,106500
96398.9559672,394,100000
105061.615649,395,109000
122198.419998,396,129000
112489.716222,397,123000
167084.561698,398,169500
93066.5449345,399,67000
212136.783051,400,241000
240353.579123,401,245500
176606.743803,402,164990
99046.0783333,403,108000
233723.454193,404,258000
153477.06262,405,168000
154067.40833,406,150000
117325.627894,407,115000
155754.453495,408,177000
286807.847187,409,280000
308425.284871,410,339750
114263.673951,411,60000
139491.827418,412,145000
195594.579379,413,222000
114273.767534,414,115000
264942.584011,415,228000
181225.480293,416,181134
165173.001738,417,149500
219840.414617,418,239000
125680.851109,419,126000
120160.778262,420,142000
216303.119503,421,206300
218264.163944,422,215000
103680.552429,423,113000
324337.269377,424,315000
135065.618744,425,139000
138312.297924,426,135000
245623.849651,427,275000
111245.102123,428,109008
204962.213883,429,195400
187968.88125,430,175000
80889.0366755,431,85400
100518.291788,432,79900
121390.834917,433,122500
166215.456998,434,181000
80041.8181686,435,81000
209596.237411,436,212000
116557.944992,437,116000
112713.669719,438,119000
88447.9245602,439,90350
118949.012461,440,110000
508670.539843,441,555000
123361.864191,442,118000
159978.393784,443,162900
187277.121683,444,172500
198076.492679,445,210000
148277.892155,446,127500
191727.694146,447,190000
192241.111567,448,199900
114818.34088,449,119500
118599.26824,450,120000
106188.965303,451,110000
258232.744998,452,280000
192291.505019,453,204000
229710.803301,454,210000
171971.1983,455,188000
176963.009234,456,175500
111481.185941,457,98000
190335.356317,458,256000
158243.918524,459,161000
99750.2263417,460,110000
261251.20725,461,263435
175274.903844,462,155000
106966.29789,463,62383
166359.60257,464,188700
120396.653675,465,124000
179589.748851,466,178740
168818.16445,467,167000
159932.124576,468,146500
285212.158094,469,250000
185189.856976,470,187000
218721.891158,471,212000
184901.754781,472,190000
126036.694417,473,148000
401164.457207,474,440000
263362.1491,475,251000
120144.946851,476,132500
190928.450916,477,208900
392184.655153,478,380000
321892.599029,479,297000
100271.087616,480,89471
362707.520145,481,326000
360070.131736,482,374000
166134.172983,483,155000
151889.090961,484,164000
124937.953714,485,132500
139409.221423,486,147000
138328.884256,487,156000
181045.102369,488,175000
159126.5389,489,160000
78123.5601823,490,86000
111355.047253,491,115000
159311.226372,492,133000
179667.206324,493,172785
142938.440638,494,155000
84464.8173674,495,91300
63920.4258346,496,34900
394907.859731,497,430000
176569.357735,498,184000
117305.731611,499,130000
116999.386395,500,120000
114634.237663,501,113000
197453.117241,502,226700
142360.451305,503,140000
280148.878856,504,289000
136142.56402,505,147000
126559.73864,506,124500
218961.905477,507,215000
185245.812055,508,208300
146311.754392,509,161000
121952.358448,510,124500
155781.98465,511,164900
199161.606509,512,202665
120447.297928,513,129900
138963.097337,514,134000
98060.188041,515,96500
389179.384652,516,402861
178624.31492,517,158000
261292.081921,518,265000
196567.999884,519,211000
243389.920638,520,234000
101678.50136,521,106250
149741.529143,522,150000
164248.785268,523,159000
231832.322754,524,184750
310314.595243,525,315750
193800.243713,526,176000
112665.553158,527,132000
418290.506391,528,446261
69531.4963283,529,86000
202174.345385,530,200624
186956.482188,531,175000
127450.455259,532,128000
96041.9341781,533,107500
58389.6497344,534,39300
206792.089367,535,178000
118510.310883,536,107500
192261.6357,537,188000
106851.434628,538,111250
146528.852812,539,158000
283272.267433,540,272000
337830.374092,541,315000
249001.029874,542,248000
220348.995741,543,213250
137635.949163,544,133000
197725.767725,545,179665
254877.384,546,229000
189572.509644,547,210000
121306.084352,548,129500
109020.459533,549,125000
264610.180969,550,263000
137748.177361,551,140000
101669.15533,552,112500
278037.195853,553,255500
99306.6687449,554,108000
284703.007853,555,284000
109500.159125,556,113000
142349.71254,557,141000
105853.389498,558,108000
167046.256963,559,175000
185646.352552,560,234000
181543.081568,561,121500
169616.61175,562,170000
113223.467141,563,108000
176531.514653,564,185000
267758.977761,565,268000
122162.541901,566,128000
331613.538723,567,325000
197183.51909,568,214000
304167.30062,569,316600
133633.278786,570,135960
143927.728779,571,142600
114713.293794,572,120000
176794.198257,573,224500
171568.200836,574,170000
110993.534226,575,139000
108256.987658,576,118500
143085.61606,577,145000
148482.43409,578,164500
191682.436275,579,146000
124074.423946,580,131500
187824.617721,581,181900
313254.894277,582,253293
116963.77387,583,118500
315235.574958,584,325000
123626.196131,585,133000
373390.730527,586,369900
128847.135092,587,130000
120680.525404,588,137000
157923.75064,589,143000
98561.4305304,590,79500
194232.00077,591,185900
417378.600606,592,451950
129294.734368,593,138000
129867.058704,594,140000
107497.119256,595,110000
336333.106614,596,319000
107130.958777,597,114504
202119.564473,598,194201
196341.691952,599,217500
135477.513619,600,151000
256964.51293,601,275000
136049.728315,602,141000
244515.82614,603,220000
169733.927429,604,151000
214923.493508,605,221000
202434.624105,606,205000
149553.362732,607,152000
176353.399379,608,225000
334449.436265,609,359100
117055.23041,610,118500
323544.432583,611,313000
149178.112873,612,148000
260657.09512,613,261500
133824.708463,614,147000
71747.3365678,615,75500
136621.49087,616,137500
186718.488651,617,183200
106866.107731,618,105500
307244.908096,619,314813
307796.261788,620,305000
81622.7371138,621,67000
243109.92785,622,240000
115639.301539,623,135000
168129.717392,624,168500
161556.728095,625,165150
146500.639967,626,160000
130226.27387,627,139900
164265.973896,628,153000
167956.962044,629,135000
156177.490378,630,168500
124974.115607,631,124000
239541.308131,632,209500
182043.828484,633,82500
125429.98903,634,139400
133759.715823,635,144000
204454.328051,636,200000
71507.9402099,637,60000
113520.554056,638,93000
100624.420756,639,85000
284019.185559,640,264561
275036.401977,641,274000
224687.741254,642,226000
340909.402504,643,345000
156298.131721,644,152000
328356.350332,645,370878
139477.533416,646,143250
94187.5064074,647,98300
146585.700559,648,155000
156577.479265,649,155000
78199.0277531,650,84500
211066.759309,651,205950
115925.595102,652,108000
191842.743323,653,191000
135121.7321,654,135000
355687.975657,655,350000
82352.6506479,656,88000
134031.13235,657,145500
150252.307385,658,149000
113126.554124,659,97500
172026.870266,660,167000
188040.18056,661,197900
403981.914116,662,402000
160682.820869,663,110000
136911.323635,664,137500
407551.708881,665,423000
225671.655047,666,230500
177501.302495,667,129000
191660.769571,668,193500
171457.756216,669,168000
121608.863412,670,137500
167090.30979,671,173500
117950.07626,672,103600
165863.627482,673,165000
248978.649121,674,257500
141987.188665,675,140000
150870.25817,676,148500
107263.855157,677,87000
108718.175498,678,109500
353422.04438,679,372500
115403.58145,680,128500
118053.543895,681,143000
152085.573284,682,159434
162264.772806,683,173000
323267.069951,684,285000
175387.598197,685,221000
221696.010407,686,207500
221700.518172,687,227875
179267.960743,688,148800
324225.382367,689,392000
164292.002716,690,194700
129706.832805,691,141000
722838.975161,692,755000
341645.456141,693,335000
109476.870334,694,108480
146935.526595,695,141500
166177.219568,696,176000
80212.284205,697,89000
115856.938568,698,123500
132121.483888,699,138500
195366.535354,700,196000
310865.922012,701,312500
178297.70226,702,140000
354663.978272,703,361919
137604.070774,704,140000
193409.36983,705,213000
64992.799902,706,55000
289944.722337,707,302000
258612.049053,708,254000
179452.820326,709,179540
103316.525987,710,109900
57656.1212887,711,52000
97637.4838595,712,102776
185007.167453,713,189000
116908.357633,714,129000
175622.004387,715,130500
152621.792094,716,165000
173455.629663,717,159500
157889.417113,718,157000
336630.241604,719,341000
118216.856243,720,128500
292694.513649,721,275000
126251.448976,722,143000
114804.178843,723,124500
126877.036917,724,135000
324512.19585,725,320000
117167.417695,726,120500
213871.104731,727,222000
191252.335955,728,194500
138294.92637,729,110000
101596.356364,730,103000
273422.258801,731,236500
168430.69982,732,187500
219343.374512,733,222500
119867.30098,734,131400
101104.217947,735,108000
182094.125959,736,163000
86534.2688139,737,93500
270848.165664,738,239900
156107.271385,739,179000
203495.634561,740,190000
141155.166582,741,132000
137721.23806,742,142000
181382.149501,743,179000
164022.399255,744,175000
186479.485622,745,180000
290359.182193,746,299800
242245.45284,747,236000
271141.030547,748,265979
241013.138549,749,260400
108697.780379,750,98000
94423.9323954,751,96500
176321.30737,752,162000
197162.986873,753,217000
289730.828034,754,275500
142513.432342,755,156000
172665.777246,756,172500
229209.625104,757,212000
163310.596033,758,158900
169498.743903,759,179400
307733.541076,760,290000
115276.653755,761,127500
125367.96764,762,100000
189190.853275,763,215200
319675.553469,764,337000
261387.997226,765,270000
276973.135105,766,264132
182368.463874,767,196500
165262.001012,768,160000
230085.639708,769,216837
536734.866203,770,538000
121986.375954,771,134900
103996.214673,772,102000
124260.150349,773,107000
99343.5946118,774,114500
367030.673831,775,395000
151193.609239,776,162000
227984.961614,777,221500
126597.590485,778,142500
151543.640622,779,144000
132701.699537,780,135000
155835.71365,781,176000
182492.782604,782,175900
204814.981878,783,187100
155548.452864,784,165500
148098.826126,785,128000
156590.442588,786,161500
151608.900976,787,139000
243879.133883,788,233000
109253.374185,789,107900
192593.868215,790,187500
158288.43116,791,160200
144983.952859,792,146800
217096.681152,793,269790
217382.859363,794,225000
191356.817564,795,194500
161921.088919,796,171000
133018.592194,797,143500
104792.872218,798,110000
458852.495067,799,485000
154755.91654,800,175000
189176.552769,801,200000
106748.389084,802,109900
178517.830492,803,189000
455902.523286,804,582933
105876.643717,805,118000
214725.143124,806,227680
117452.054803,807,135500
185098.383847,808,223500
147305.739925,809,159950
110426.867374,810,106000
163162.785328,811,181000
130496.381653,812,144500
74207.8418994,813,55993
163465.524889,814,157900
121309.867307,815,116000
213118.110127,816,224900
124759.132272,817,137000
289010.591841,818,271000
142273.72525,819,155000
182477.925231,820,224000
203817.45346,821,183000
100177.929571,822,93000
200860.81284,823,225000
142325.468876,824,139500
267326.48349,825,232600
380825.064075,826,385000
105219.052199,827,109500
183957.712062,828,189000
181351.796444,829,185000
188595.06012,830,147400
169344.557613,831,166000
179097.761953,832,151000
203939.715669,833,237000
160057.876629,834,167000
139326.081985,835,139950
127446.678138,836,128000
154135.606411,837,153500
87505.6266072,838,100000
142500.485818,839,144000
120524.523964,840,130500
160217.159756,841,140000
154301.38431,842,157500
157113.255553,843,174900
129656.122787,844,141000
152810.847496,845,153900
172606.158381,846,171000
193324.303217,847,213000
116021.085633,848,133500
239352.862966,849,240000
181994.466579,850,187000
129125.031304,851,131500
211375.368867,852,215000
149809.809398,853,164000
163891.640223,854,158000
172963.447235,855,170000
122558.829553,856,127000
146066.355268,857,147000
155118.656239,858,174000
134515.83289,859,152000
242217.84417,860,250000
167125.286175,861,189950
124558.486429,862,131500
139446.746148,863,152000
129059.783565,864,132500
196006.577443,865,250580
132119.75356,866,148500
280883.843192,867,248900
131612.654904,868,129000
183999.890133,869,169000
229598.080362,870,236000
109075.603879,871,109500
175072.276889,872,200500
107560.906434,873,116000
118653.73663,874,133000
92941.1775406,875,66500
303939.106691,876,303477
132042.501088,877,132250
355607.406018,878,350000
144594.085946,879,148000
115248.786037,880,136500
141691.129223,881,157000
197157.969373,882,187500
169884.617482,883,178000
128952.445307,884,118500
102736.78418,885,100000
297682.846959,886,328900
151001.439002,887,145000
136231.503834,888,135500
266066.560398,889,268000
158227.559561,890,149500
114803.901415,891,122900
165966.568792,892,172500
126077.953576,893,154500
179860.830195,894,165000
125380.724815,895,118858
154253.648527,896,140000
109375.577865,897,106500
147056.89535,898,142953
416933.722785,899,611657
120278.807765,900,135000
113219.725186,901,110000
134764.423346,902,153000
188957.599868,903,180000
238453.159549,904,240000
111436.381308,905,125500
111793.078985,906,128000
286651.487148,907,255000
244464.190093,908,250000
122724.393974,909,131000
164472.561165,910,174000
148609.012906,911,154300
141452.202974,912,143500
106270.756493,913,88000
142727.511766,914,145000
138640.811402,915,173733
77005.2628227,916,75000
54462.8766889,917,35311
132896.483397,918,135000
251969.479338,919,238000
181277.813738,920,176500
195007.00935,921,201000
168130.579763,922,145900
170055.105992,923,169990
167873.423502,924,193000
185859.591711,925,207500
158922.254787,926,175000
310962.674549,927,285000
180369.330934,928,176000
237199.281843,929,236500
226761.129812,930,222000
239204.578855,931,201000
119622.937873,932,117500
335414.316182,933,320000
199023.809752,934,190000
231521.914835,935,242000
81487.2154769,936,79900
196584.511189,937,184900
250777.61921,938,253000
267006.581161,939,239799
250500.359002,940,244400
158077.803934,941,150900
232257.67857,942,214000
165948.996099,943,150000
141442.365735,944,143000
144314.527902,945,137500
140141.45621,946,124900
139717.714185,947,143000
290977.223263,948,270000
209987.414979,949,192500
172340.148084,950,197500
124630.499785,951,129000
116232.294641,952,119900
126228.259079,953,133900
163704.541805,954,172000
120730.647431,955,127500
161434.528959,956,145000
121940.222151,957,124000
130475.03063,958,132000
177227.754457,959,185000
171474.435914,960,155000
109831.868082,961,116500
270582.035806,962,272000
156428.052276,963,155000
243359.491435,964,239000
202296.428542,965,214900
171922.931299,966,178900
145746.160219,967,160000
125092.725827,968,135000
87289.0661276,969,37900
121411.486521,970,140000
108039.021637,971,135000
166129.517653,972,173000
99264.1108156,973,99500
185892.270628,974,182000
200538.883027,975,167500
201053.556802,976,165000
81738.8632995,977,85500
237326.884081,978,199900
100486.658144,979,110000
146726.347295,980,139000
170164.314863,981,178400
325499.244124,982,336000
155344.763441,983,159895
249060.165792,984,255900
135103.544075,985,126000
139949.190166,986,125000
119678.157337,987,117000
378677.836339,988,395192
190541.932811,989,195000
217486.39226,990,197000
320053.460692,991,348000
178609.528946,992,168000
186487.444778,993,187000
161715.741397,994,173900
333389.501708,995,337500
116304.900699,996,121600
133489.265584,997,136500
176388.41502,998,185000
93343.6138271,999,91000
194104.358283,1000,206000
87263.8941094,1001,82000
90035.3394409,1002,86000
266083.526663,1003,232000
142191.560266,1004,136905
173362.006906,1005,181000
120915.224049,1006,149900
170788.380617,1007,163500
85630.4923951,1008,88000
224170.970494,1009,240000
104026.433357,1010,102000
121326.985953,1011,135000
108063.034752,1012,100000
172380.875577,1013,165000
99463.38425,1014,85000
131047.479521,1015,119200
215406.638447,1016,227000
200600.049398,1017,203000
237152.592942,1018,187500
159801.751161,1019,160000
186258.021454,1020,213490
151362.507081,1021,176000
210450.60306,1022,194000
102965.528662,1023,87000
172350.25835,1024,191000
299462.277369,1025,287000
104044.400831,1026,112500
141021.656807,1027,167500
321916.865635,1028,293077
109396.641212,1029,105000
118750.888763,1030,118000
136737.329928,1031,160000
279353.832407,1032,197000
330643.092441,1033,310000
246538.655736,1034,230000
109941.745297,1035,119750
89251.5595867,1036,84000
329767.386111,1037,315500
260032.964685,1038,287000
104304.123777,1039,97000
74944.1132469,1040,80000
147654.020088,1041,155000
169613.406988,1042,173000
183192.834306,1043,196000
257974.793869,1044,262280
293679.845622,1045,278000
132160.000242,1046,139600
496509.959601,1047,556581
134244.637406,1048,145000
138849.179606,1049,115000
84851.5616138,1050,84900
169482.806614,1051,176485
176856.544012,1052,200141
176309.747704,1053,165000
149580.133528,1054,144500
265015.920525,1055,255000
171539.837844,1056,180000
190861.369752,1057,185850
235373.177788,1058,248000
345205.78661,1059,335000
219953.487566,1060,220000
210527.212087,1061,213500
93726.1483894,1062,81000
107813.237685,1063,90000
118440.846129,1064,110500
147060.628468,1065,154000
308721.009328,1066,328000
163246.947727,1067,178000
169380.399287,1068,167900
155692.805906,1069,151400
127844.153398,1070,135000
128934.100184,1071,135000
168799.082819,1072,154000
98975.3899732,1073,91500
161709.763876,1074,159500
204184.628931,1075,194000
200569.806718,1076,219500
164706.418541,1077,170000
132632.074781,1078,138800
137639.42599,1079,155900
114341.378411,1080,126000
153782.370164,1081,145000
116082.314976,1082,133000
179609.494497,1083,192000
156111.015655,1084,160000
182643.827019,1085,187500
130549.063638,1086,147000
79467.8078602,1087,83500
274741.919854,1088,252000
166454.666846,1089,137500
229224.400436,1090,197000
89554.4301357,1091,92900
178769.004783,1092,160000
155395.899902,1093,136500
134491.263326,1094,146000
114681.991604,1095,129000
167915.895935,1096,176432
120628.073009,1097,127000
174207.592886,1098,170000
114863.555728,1099,128000
161029.105782,1100,157000
71906.8431878,1101,60000
114209.250802,1102,119500
125828.292238,1103,135000
143362.313842,1104,159500
111326.919682,1105,106000
326642.454257,1106,325000
178575.213394,1107,179900
272342.655467,1108,274725
172528.080968,1109,181000
299608.246588,1110,280000
174613.536955,1111,188000
197681.948525,1112,205000
116655.077386,1113,129900
119961.832183,1114,134500
105094.952611,1115,117000
309179.372089,1116,318000
186299.518069,1117,184100
117488.295492,1118,130000
134220.646155,1119,140000
115416.694396,1120,133700
124166.389514,1121,118400
222290.293834,1122,212900
102275.726453,1123,112000
101506.726266,1124,118000
160394.028528,1125,163900
116334.089236,1126,115000
193835.329663,1127,174000
253917.206136,1128,259000
222445.283706,1129,215000
125699.662048,1130,140000
159574.429191,1131,135000
115812.201819,1132,93500
119640.428842,1133,117500
226129.571883,1134,239500
163057.0185,1135,169000
104302.760703,1136,102000
124292.419299,1137,119000
102511.096903,1138,94000
188856.254541,1139,196000
131468.7896,1140,144000
130215.087388,1141,139000
186988.263782,1142,197500
406357.395783,1143,424870
85854.7146934,1144,80000
96463.4135808,1145,80000
139559.057953,1146,149000
179687.049797,1147,180000
162970.607403,1148,174500
126271.827293,1149,116900
146163.842954,1150,143000
112615.310533,1151,124000
163692.322762,1152,149900
224874.732363,1153,230000
124562.977288,1154,120500
200816.414962,1155,201800
210935.368127,1156,218000
160846.452809,1157,179900
208960.85699,1158,230000
277273.685412,1159,235128
198534.245514,1160,185000
148268.794503,1161,146000
226247.520536,1162,224000
115324.17155,1163,129000
151280.431912,1164,108959
188687.780953,1165,194000
222776.736102,1166,233170
262309.387498,1167,245350
181302.814398,1168,173000
226662.84714,1169,235000
639175.864567,1170,625000
149316.117597,1171,171000
155674.322877,1172,163000
202506.288808,1173,171900
218912.150831,1174,200500
246325.420172,1175,239000
297859.810263,1176,285000
120268.177694,1177,119500
115463.902181,1178,115000
116751.073788,1179,154900
88777.9093996,1180,93000
255237.848412,1181,250000
282120.940555,1182,392500
713113.79942,1183,745000
131043.657089,1184,120000
175551.153089,1185,186700
109364.640401,1186,104900
142620.937274,1187,95000
329083.736133,1188,262000
197333.709894,1189,195000
166582.462588,1190,189000
164776.259227,1191,168000
167185.914971,1192,174000
112373.838599,1193,125000
153336.538501,1194,165000
130550.08611,1195,158000
161510.353376,1196,176000
232317.442086,1197,219210
153981.939866,1198,144000
189053.118088,1199,178000
157144.652165,1200,148000
108766.943706,1201,116050
187755.278075,1202,197900
106347.362286,1203,117000
198024.496539,1204,213000
144419.101849,1205,153500
231890.799594,1206,271900
119141.499864,1207,107000
195472.643544,1208,200000
133297.394249,1209,140000
287718.910217,1210,290000
182299.355464,1211,189000
177322.651216,1212,164000
93851.9743099,1213,113000
127696.703082,1214,145000
115381.139175,1215,134500
121956.714875,1216,125000
114243.037882,1217,112000
254028.553877,1218,229456
79314.0311294,1219,80500
101266.077822,1220,91500
100745.516514,1221,115000
128086.386157,1222,134000
152460.400256,1223,143000
157527.726095,1224,137900
193567.077547,1225,184000
130740.846286,1226,145000
209062.172833,1227,214000
137282.438396,1228,147000
350620.856007,1229,367294
139049.144775,1230,127000
180013.544595,1231,190000
138976.656268,1232,132500
93519.7714028,1233,101800
142181.561305,1234,142000
131317.310828,1235,130000
132104.346809,1236,138887
165586.796886,1237,175500
242828.607222,1238,195000
152544.612154,1239,142500
