Id,SalePrice
2042,182751.929809
2043,178082.861482
2044,169024.202385
2045,229349.277382
2046,138907.315359
2047,155743.25248
2048,125233.454336
2049,141833.047668
2050,174676.763302
2051,76410.7254291
2052,130769.356041
2053,129215.88436
2054,76823.4063063
2055,151109.07697
2056,124428.873746
2057,118625.764795
2058,210644.08964
2059,121830.834995
2060,163531.558238
2061,178397.949681
2062,127092.973545
2063,100948.954684
2064,135917.02774
2065,123114.562574
2066,160429.143839
2067,118076.302046
2068,141102.175442
2069,86874.5868428
2070,107607.730259
2071,82146.2450844
2072,134274.83782
2073,119647.259125
2074,166571.870573
2075,136873.730044
2076,117606.098666
2077,134439.736965
2078,118041.292563
2079,130227.919197
2080,107941.181446
2081,121189.606575
2082,121324.8437
2083,155223.800357
2084,103493.453679
2085,124334.740637
2086,94594.1100417
2087,114165.494136
2088,107958.345136
2089,76895.2917556
2090,126107.707536
2091,117528.761811
2092,137134.298014
2093,142027.289606
2094,134245.300517
2095,154109.651301
2096,80101.9344472
2097,95910.8184282
2098,154337.533327
2099,61436.3797972
2100,105896.010225
2101,126448.98904
2102,146213.805766
2103,92842.2441863
2104,137541.087017
2105,122688.06343
2106,80614.1159554
2107,262380.907771
2108,106873.650807
2109,102769.10049
2110,118140.327958
2111,146624.182373
2112,135127.469135
2113,107491.637062
2114,99979.2160568
2115,150805.885269
2116,106656.78431
2117,147969.505539
2118,123068.887599
2119,105827.518292
2120,107632.448991
2121,82745.805081
2122,101852.101214
2123,82931.3053552
2124,183137.077279
2125,139442.257883
2126,158428.710843
2127,154322.766901
2128,121376.973972
2129,101879.414564
2130,150554.384046
2131,167624.850086
2132,111592.762105
2133,108642.058172
2134,122055.995212
2135,85488.9960696
2136,64260.2200156
2137,122897.650422
2138,125860.054729
2139,142146.640123
2140,119822.499169
2141,122260.575299
2142,123152.072036
2143,130097.905346
2144,124252.522316
2145,114283.283947
2146,142384.301786
2147,155518.523658
2148,119052.268877
2149,127677.002255
2150,216987.444988
2151,125624.964728
2152,173567.592024
2153,173580.066327
2154,105894.538748
2155,126476.914517
2156,218023.515854
2157,222345.556669
2158,239880.038835
2159,211384.773127
2160,171492.476278
2161,257722.197658
2162,376989.189585
2163,312153.207332
2164,255180.55157
2165,173583.886678
2166,125621.570706
2167,203251.674459
2168,196779.968874
2169,186971.38443
2170,200907.561338
2171,126015.496174
2172,129626.696591
2173,137881.716779
2174,215065.157383
2175,293851.765842
2176,321023.710807
2177,247124.318412
2178,211733.634384
2179,127276.279629
2180,186588.565683
2181,175325.861977
2182,200744.867011
2183,175669.766023
2184,125441.876335
2185,107150.37779
2186,132890.195839
2187,143038.077706
2188,164436.483234
2189,202314.039328
2190,73489.1294747
2191,77629.9260739
2192,82977.6130247
2193,100126.516236
2194,89940.9677539
2195,107090.569824
2196,87106.7378911
2197,100777.405262
2198,148019.68865
2199,174253.090062
2200,126244.423854
2201,128992.810024
2202,193478.712827
2203,139184.756375
2204,157979.754776
2205,99971.576558
2206,127682.323785
2207,207980.188058
2208,206107.968433
2209,175062.367718
2210,118600.783513
2211,103943.727911
2212,109478.516592
2213,100712.96174
2214,134295.230706
2215,88041.1034364
2216,145547.291189
2217,72861.0426892
2218,85229.9172586
2219,79981.3354378
2220,85090.0243002
2221,267556.688817
2222,234601.527457
2223,231588.690769
2224,198973.773604
2225,131928.481102
2226,180145.417011
2227,170143.277863
2228,272028.118956
2229,221063.243041
2230,129693.23913
2231,190891.487013
2232,168740.251124
2233,153087.656127
2234,248646.14496
2235,192565.176071
2236,251969.718525
2237,367595.727525
2238,200723.927894
2239,129079.853859
2240,154063.107276
2241,140047.86851
2242,122103.251876
2243,140224.497419
2244,89040.2964582
2245,86948.0718334
2246,128131.857703
2247,84701.0658622
2248,113631.682559
2249,109231.116166
2250,116375.149606
2251,129655.536658
2252,178413.049008
2253,149232.675079
2254,159157.398088
2255,180829.573857
2256,173877.336484
2257,193714.467332
2258,161604.652482
2259,157539.534664
2260,140767.142865
2261,171228.452172
2262,198096.833347
2263,329719.174556
2264,437847.754342
2265,182349.807674
2266,266212.397952
2267,301015.600835
2268,363242.107205
2269,149947.148556
2270,173254.221989
2271,233540.211893
2272,183628.765985
2273,153113.766316
2274,161589.909277
2275,153247.480759
2276,173445.422941
2277,183990.919089
2278,155936.805767
2279,115948.32996
2280,111419.526262
2281,148825.412263
2282,163719.015255
2283,87726.2735731
2284,107586.31904
2285,145549.601043
2286,116941.788647
2287,312021.437922
2288,267207.66252
2289,383064.757038
2290,390419.903753
2291,324816.374244
2292,395284.855957
2293,435080.00347
2294,376108.673652
2295,395340.710761
2296,250022.619914
2297,290098.386118
2298,308793.761967
2299,392094.571381
2300,322199.226216
2301,269310.931153
2302,226794.413228
2303,241098.814351
2304,248435.011758
2305,168325.906787
2306,169480.412405
2307,167276.004747
2308,218599.305306
2309,275161.022065
2310,187462.514343
2311,195454.595408
2312,172774.53763
2313,168130.512745
2314,168846.127065
2315,167651.405973
2316,177839.727383
2317,164863.280977
2318,166280.423033
2319,166317.096841
2320,163026.577965
2321,246639.502808
2322,148532.662164
2323,175193.972189
2324,163358.06504
2325,198443.161164
2326,164993.402514
2327,209769.759971
2328,232657.041131
2329,178811.602406
2330,167185.665571
2331,325876.605696
2332,398595.651793
2333,303423.544842
2334,266376.81961
2335,211390.032962
2336,314823.760856
2337,175906.272233
2338,256177.796128
2339,208823.706886
2340,375426.448258
2341,198781.968058
2342,223085.750101
2343,191375.87451
2344,231898.890381
2345,252794.154015
2346,205597.710817
2347,175922.603456
2348,230430.029475
2349,146591.659985
2350,274781.121323
2351,244329.598567
2352,240586.812621
2353,211849.186378
2354,127665.556035
2355,146878.256705
2356,144223.00068
2357,184448.11612
2358,198162.815353
2359,126514.129047
2360,116246.252451
2361,125406.002545
2362,280889.017408
2363,131029.346883
2364,146001.432275
2365,201561.398126
2366,170418.857719
2367,208930.430213
2368,185677.543645
2369,208155.863443
2370,163101.696331
2371,169082.584105
2372,180794.508943
2373,255397.307866
2374,284155.818972
2375,221978.783775
2376,253731.452128
2377,334648.388679
2378,119750.062922
2379,182214.640636
2380,137528.723702
2381,155057.823386
2382,174041.217648
2383,200228.349385
2384,245667.165733
2385,143648.380201
2386,123054.196179
2387,125218.064411
2388,86110.7977277
2389,113085.889483
2390,125454.29969
2391,127905.426451
2392,103405.258059
2393,168613.730207
2394,138524.408866
2395,214905.71038
2396,143844.949542
2397,210981.523065
2398,116912.451657
2399,61316.7675646
2400,58623.6338071
2401,112736.555879
2402,125235.474604
2403,130416.28558
2404,127102.205232
2405,155458.868156
2406,122515.818983
2407,120340.054823
2408,127247.091088
2409,128432.361079
2410,180804.918868
2411,111364.567469
2412,155556.694354
2413,134380.10325
2414,125324.733491
2415,132561.709353
2416,126111.501972
2417,121977.758831
2418,106814.741196
2419,129663.590466
2420,120067.399363
2421,151889.578274
2422,105984.728703
2423,123765.984026
2424,159457.1374
2425,178771.397588
2426,127669.244652
2427,128410.083558
2428,158784.940105
2429,107855.029061
2430,123763.160022
2431,104321.584996
2432,117661.499686
2433,133222.806346
2434,133513.391319
2435,141091.018239
2436,85795.0087593
2437,106050.202782
2438,110732.428359
2439,102699.032852
2440,125525.470285
2441,108424.562211
2442,105603.350644
2443,110064.688305
2444,119256.013639
2445,96211.5187071
2446,144665.726615
2447,211887.741966
2448,143544.338017
2449,114699.496426
2450,168957.377785
2451,121133.512715
2452,252880.345823
2453,86973.2351543
2454,127549.715474
2455,119083.60606
2456,148718.104845
2457,103315.661723
2458,107828.095545
2459,105636.353536
2460,150763.169825
2461,112895.586865
2462,131745.280001
2463,117388.464621
2464,155597.65655
2465,127251.755587
2466,111934.880551
2467,159667.410992
2468,96210.3008272
2469,81194.5581409
2470,192749.036282
2471,220269.015425
2472,204491.188728
2473,106529.989874
2474,92564.2967106
2475,238145.760673
2476,105136.978875
2477,108219.502045
2478,159999.143834
2479,96385.8689537
2480,117174.921489
2481,114006.009598
2482,114769.385934
2483,106282.387476
2484,115900.029777
2485,119261.261045
2486,144112.017001
2487,178173.063396
2488,144855.793743
2489,135578.730898
2490,137619.218148
2491,89207.6692604
2492,183253.151578
2493,122781.439124
2494,163515.720988
2495,84842.4092444
2496,241259.904282
2497,150494.180083
2498,104833.520493
2499,81791.6979741
2500,113483.856775
2501,131382.907153
2502,148801.682193
2503,98214.0016614
2504,172181.925077
2505,205498.050268
2506,260907.202163
2507,329750.681919
2508,259495.632952
2509,204781.096319
2510,238503.480167
2511,165816.268552
2512,196003.7637
2513,197957.569526
2514,245327.214212
2515,132641.643276
2516,143683.261115
2517,116416.746406
2518,131131.462624
2519,204210.674766
2520,188010.978563
2521,183237.229347
2522,191393.5065
2523,109689.103402
2524,133967.763428
2525,133001.561655
2526,130627.735059
2527,108746.083764
2528,113602.268965
2529,122777.953447
2530,103624.165912
2531,237222.179912
2532,194925.498021
2533,182469.90615
2534,218092.490961
2535,296079.301473
2536,236733.344861
2537,222276.976205
2538,174810.536888
2539,168023.244914
2540,157124.294774
2541,172377.375632
2542,147997.681557
2543,118727.202785
2544,127403.181667
2545,125775.412354
2546,139963.92067
2547,131766.802434
2548,136442.097812
2549,158188.879454
2550,280274.986766
2551,121975.496232
2552,115116.603308
2553,75288.9291495
2554,127505.414096
2555,106089.800144
2556,94620.7210366
2557,105782.209377
2558,174010.005918
2559,136848.707895
2560,122728.75944
2561,131669.114493
2562,133333.327087
2563,133044.97087
2564,151530.293034
2565,106414.614906
2566,144589.17252
2567,112576.956933
2568,179445.622959
2569,176326.641587
2570,113677.755246
2571,158185.919552
2572,176423.216464
2573,216039.443548
2574,269000.850227
2575,129227.193398
2576,120118.514542
2577,153610.660547
2578,93416.8812331
2579,81050.4828857
2580,121786.182973
2581,126644.683446
2582,116057.95905
2583,250424.51531
2584,150363.488513
2585,172114.942815
2586,217380.944739
2587,192887.62018
2588,155747.998854
2589,133787.022191
2590,211181.609964
2591,224648.313031
2592,218142.906821
2593,233176.656293
2594,155784.365865
2595,186520.971751
2596,356971.84625
2597,166359.459115
2598,276224.896488
2599,313924.263685
2600,143276.958434
2601,126314.728248
2602,77110.7790529
2603,82299.0168188
2604,84396.5016499
2605,70859.5341256
2606,133830.813156
2607,160444.466807
2608,180187.922274
2609,156179.342212
2610,105389.345937
2611,144710.159178
2612,140999.337158
2613,116897.660676
2614,115322.429945
2615,151132.659812
2616,131489.380566
2617,171478.706852
2618,191040.891211
2619,209829.582456
2620,176142.864698
2621,167700.533992
2622,170251.328782
2623,211683.679253
2624,259591.167285
2625,325210.147409
2626,148950.469059
2627,170960.295119
2628,401494.111344
2629,675443.143714
2630,322082.76443
2631,419944.690916
2632,399519.708198
2633,277041.574649
2634,384828.992293
2635,139250.520315
2636,171846.457619
2637,174455.183152
2638,238289.987408
2639,179561.325527
2640,139286.76187
2641,103027.251186
2642,171685.332424
2643,88054.0095938
2644,123895.585732
2645,89747.2589896
2646,82473.0980464
2647,89262.0794286
2648,137269.955157
2649,143446.283502
2650,140012.607899
2651,152167.383038
2652,391575.628447
2653,256076.755323
2654,221783.429876
2655,342729.369247
2656,291385.287598
2657,294628.748918
2658,248627.776789
2659,323699.961798
2660,330467.93354
2661,292137.957579
2662,300385.362811
2663,270526.522619
2664,280123.058725
2665,315625.593482
2666,275250.324067
2667,159252.10015
2668,171286.268536
2669,155644.751474
2670,290212.727768
2671,176121.232607
2672,166200.765217
2673,194225.107364
2674,190606.20649
2675,156312.360604
2676,178850.51166
2677,194802.235249
2678,240716.202655
2679,259900.868074
2680,248960.069602
2681,416316.52737
2682,342606.383807
2683,531261.922299
2684,292906.247629
2685,394271.20264
2686,239258.76261
2687,335869.609107
2688,202859.775769
2689,204197.038118
2690,448610.186314
2691,173983.448915
2692,133062.101705
2693,180518.360687
2694,129670.668167
2695,180839.108451
2696,172904.48534
2697,180820.974278
2698,198645.894201
2699,182612.652336
2700,156935.0833
2701,138926.057672
2702,95980.2369301
2703,127524.324054
2704,126497.268365
2705,110830.147236
2706,112418.612893
2707,114383.232555
2708,123386.208915
2709,111320.605238
2710,115175.159806
2711,286314.709633
2712,376742.862427
2713,153360.425504
2714,154960.422209
2715,170184.342581
2716,157988.290241
2717,171771.721831
2718,214937.432979
2719,150433.300069
2720,173036.54393
2721,129906.567184
2722,169013.501701
2723,132163.144627
2724,115824.421585
2725,127120.426646
2726,133855.809984
2727,162867.218491
2728,168261.627277
2729,158993.490545
2730,139331.339124
2731,127761.137775
2732,110421.183549
2733,159138.698929
2734,139135.960949
2735,132157.07874
2736,135254.906409
2737,112793.81562
2738,133315.011217
2739,153348.596379
2740,135146.141978
2741,135194.203621
2742,144128.91601
2743,145142.816264
2744,134065.427291
2745,119456.59974
2746,124951.673853
2747,158018.151419
2748,100273.481759
2749,109009.049886
2750,119947.579366
2751,120275.810359
2752,218737.125833
2753,156318.2932
2754,193515.930591
2755,128131.525047
2756,84253.0388288
2757,74271.3204715
2758,64770.0567408
2759,174475.190836
2760,141320.539804
2761,139311.681147
2762,140687.838514
2763,172690.322476
2764,169059.582266
2765,269001.471075
2766,147860.877393
2767,85245.8861931
2768,111624.142564
2769,116662.110345
2770,151604.814528
2771,108849.336949
2772,112969.837731
2773,152248.988189
2774,143805.285066
2775,134811.655581
2776,164334.063752
2777,164265.054627
2778,130286.182426
2779,138501.39455
2780,109578.119609
2781,91573.6766611
2782,95986.4739894
2783,99398.7566675
2784,112120.693519
2785,140847.543732
2786,67709.2333765
2787,119042.32289
2788,85660.2466289
2789,195939.792641
2790,94968.3371083
2791,106358.622789
2792,88792.797441
2793,158538.912068
2794,105299.596338
2795,101983.24624
2796,95983.4848567
2797,185394.82334
2798,138532.079936
2799,100742.012748
2800,82965.1986602
2801,103393.618961
2802,142216.78642
2803,148679.201848
2804,137559.431973
2805,100840.967143
2806,79039.2837746
2807,150949.058611
2808,139998.001798
2809,130219.832591
2810,123275.1608
2811,149763.749269
2812,135056.194896
2813,143512.072808
2814,143471.632359
2815,104797.903831
2816,219190.285092
2817,141528.098244
2818,121636.465964
2819,185175.241339
2820,117802.815514
2821,105564.575818
2822,190558.557091
2823,233792.14964
2824,179155.900451
2825,140931.361541
2826,123654.555749
2827,148712.012709
2828,210386.499355
2829,177364.898078
2830,203136.916208
2831,174110.678928
2832,199616.423145
2833,284062.795083
2834,194190.956063
2835,210331.436928
2836,177138.001817
2837,172101.617017
2838,133091.540639
2839,165429.115599
2840,183356.991932
2841,195405.336346
2842,213082.888755
2843,143227.959995
2844,143713.907878
2845,115623.405811
2846,189811.347031
2847,182353.547454
2848,208269.56645
2849,202407.89082
2850,268168.342002
2851,252593.72126
2852,204495.900665
2853,241802.431531
2854,128151.832158
2855,196725.480152
2856,195823.817591
2857,174986.56849
2858,198611.327919
2859,142985.952034
2860,119113.238081
2861,120524.006646
2862,180013.619691
2863,115581.501027
2864,245675.33658
2865,118952.903139
2866,153499.43425
2867,99719.4427611
2868,118380.679939
2869,122744.325817
2870,154706.16237
2871,106107.606721
2872,58804.1175998
2873,119499.471858
2874,147605.663241
2875,122696.052164
2876,154538.050869
2877,149024.782164
2878,151886.46453
2879,152792.152277
2880,104859.354169
2881,135425.96391
2882,153913.281613
2883,168344.396657
2884,182010.36248
2885,177889.12171
2886,179587.814131
2887,100597.584725
2888,135359.534393
2889,64389.8740906
2890,79445.5980896
2891,128081.717088
2892,63891.1472068
2893,105053.795498
2894,74511.3179228
2895,280886.041791
2896,258706.645493
2897,197776.945653
2898,150649.603026
2899,216230.134244
2900,154881.427627
2901,192008.91762
2902,183566.697606
2903,354487.632165
2904,350308.435631
2905,105478.37613
2906,184320.283733
2907,112978.379352
2908,116596.190391
2909,142401.035336
2910,74272.5958443
2911,77172.7344922
2912,141599.008811
2913,78070.6192126
2914,73514.2966583
2915,79834.4998909
2916,78399.352103
2917,143008.965872
2918,105510.538611
2919,201098.608114
