Calculated SalePrice,Id,Original Saleprice
507124.0178,475,251000
532600.104435,476,132500
191705.764523,477,208900
487682.020044,478,380000
156900.849963,479,297000
204257.183285,480,89471
167776.174576,481,326000
196165.918205,482,374000
482534.865955,483,155000
223840.535272,484,164000
486027.280466,485,132500
497037.97616,486,147000
176316.340996,487,156000
640889.940846,488,175000
475649.866474,489,160000
516425.764588,490,86000
506093.021348,491,115000
494547.295465,492,133000
498640.060602,493,172785
515319.960065,494,155000
503763.004791,495,91300
705457.888691,496,34900
516571.45555,497,430000
493532.813698,498,184000
169085.046712,499,130000
502264.250559,500,120000
166827.520316,501,113000
641477.625163,502,226700
486140.893423,503,140000
523038.608738,504,289000
695458.454843,505,147000
158639.769202,506,124500
206120.135895,507,215000
539273.700207,508,208300
500088.765786,509,161000
184440.148733,510,124500
345819.588891,511,164900
159089.243217,512,202665
505768.004379,513,129900
493723.101229,514,134000
523424.122746,515,96500
161766.654509,516,402861
163375.070691,517,158000
162703.340387,518,265000
506280.073028,519,211000
512392.155419,520,234000
710483.360204,521,106250
496828.768855,522,150000
510785.841918,523,159000
138104.350993,524,184750
166927.126934,525,315750
503335.228453,526,176000
509996.473414,527,132000
173968.257365,528,446261
696964.310761,529,86000
515718.031509,530,200624
142803.790771,531,175000
485777.308182,532,128000
509934.782999,533,107500
715478.753911,534,39300
494495.083019,535,178000
718445.875987,536,107500
487696.535824,537,188000
500007.085721,538,111250
209900.388317,539,158000
215980.225852,540,272000
183170.25645,541,315000
185839.632742,542,248000
509628.568935,543,213250
255432.027417,544,133000
517344.285219,545,179665
539275.018753,546,229000
517776.010765,547,210000
518353.900162,548,129500
517500.094514,549,125000
523889.564709,550,263000
506006.120331,551,140000
487848.708975,552,112500
165792.151315,553,255500
518081.607822,554,108000
191014.800549,555,284000
496537.166666,556,113000
502091.573799,557,141000
576215.45605,558,108000
519803.443198,559,175000
178477.916434,560,234000
189511.863617,561,121500
528007.708236,562,170000
705362.406933,563,108000
462290.390846,564,185000
507012.016309,565,268000
500513.795114,566,128000
172109.978126,567,325000
213172.198041,568,214000
518190.416622,569,316600
518949.850392,570,135960
191732.680414,571,142600
172327.63721,572,120000
489338.20394,573,224500
526233.101132,574,170000
151773.025823,575,139000
509598.379232,576,118500
487168.160954,577,145000
166897.57604,578,164500
644983.626401,579,146000
157863.094749,580,131500
224043.437356,581,181900
147789.260948,582,253293
710963.340498,583,118500
482784.895935,584,325000
497471.735829,585,133000
163304.063708,586,369900
464885.638459,587,130000
490399.988046,588,137000
504248.397522,589,143000
497095.044574,590,79500
516087.967716,591,185900
151438.581874,592,451950
505008.840218,593,138000
212007.758097,594,140000
515821.15142,595,110000
212371.247182,596,319000
466073.65664,597,114504
529853.412343,598,194201
274692.378416,599,217500
533168.156025,600,151000
229847.206958,601,275000
528633.516123,602,141000
645680.865002,603,220000
479671.795966,604,151000
174080.70729,605,221000
179573.141696,606,205000
528778.488333,607,152000
490938.194988,608,225000
509358.964012,609,359100
183424.441033,610,118500
211639.256514,611,313000
187965.744057,612,148000
207036.750642,613,261500
715533.092114,614,147000
719872.489829,615,75500
193181.515166,616,137500
536024.691931,617,183200
511622.178566,618,105500
152543.746886,619,314813
160326.767987,620,305000
709036.122981,621,67000
503564.603609,622,240000
161162.857435,623,135000
153445.62504,624,168500
475467.76359,625,165150
545605.617472,626,160000
501367.435598,627,139900
200727.990605,628,153000
202687.628413,629,135000
260127.315741,630,168500
512445.179409,631,124000
166066.080185,632,209500
168765.198525,633,82500
500274.070467,634,139400
496727.234815,635,144000
706815.589424,636,200000
722995.174468,637,60000
490187.251162,638,93000
708286.037087,639,85000
524788.991258,640,264561
205521.251006,641,274000
493987.712919,642,226000
523153.819103,643,345000
211179.950416,644,152000
143336.14931,645,370878
497763.717208,646,143250
511403.319208,647,98300
197815.550381,648,155000
166872.194238,649,155000
719306.284709,650,84500
503773.97121,651,205950
514300.842363,652,108000
481216.765341,653,191000
494459.157106,654,135000
155433.875378,655,350000
124103.541154,656,88000
166759.118065,657,145500
647167.311183,658,149000
510202.488878,659,97500
516936.266407,660,167000
233738.985012,661,197900
177053.645341,662,402000
196219.467688,663,110000
498884.509117,664,137500
488083.306168,665,423000
187178.723148,666,230500
332653.802299,667,129000
179016.772118,668,193500
490565.224204,669,168000
495042.170846,670,137500
651537.394048,671,173500
501759.612142,672,103600
498947.058703,673,165000
183883.606138,674,257500
492229.808886,675,140000
706310.291095,676,148500
494684.376891,677,87000
498235.479082,678,109500
157619.14267,679,372500
173512.478842,680,128500
490189.681682,681,143000
501394.731082,682,159434
507751.795588,683,173000
154276.230691,684,285000
235029.543413,685,221000
526683.120768,686,207500
476452.631257,687,227875
508478.468935,688,148800
182304.308246,689,392000
185302.811466,690,194700
208834.045445,691,141000
233177.281144,692,755000
153265.476679,693,335000
514081.871053,694,108480
502310.611353,695,141500
271555.137775,696,176000
524584.121198,697,89000
513858.400698,698,123500
503649.164734,699,138500
508587.239402,700,196000
184040.246555,701,312500
211762.414225,702,140000
153847.083417,703,361919
493986.561584,704,140000
185333.008125,705,213000
712256.101809,706,55000
180578.695319,707,302000
209647.574926,708,254000
489321.400247,709,179540
209917.701585,710,109900
706373.925624,711,52000
505150.629145,712,102776
494670.511766,713,189000
144584.387195,714,129000
148142.379119,715,130500
169496.684953,716,165000
476321.794675,717,159500
519294.094931,718,157000
198048.342346,719,341000
521663.826563,720,128500
531107.318184,721,275000
222292.443259,722,143000
484362.891045,723,124500
496298.003185,724,135000
522313.844884,725,320000
490285.677347,726,120500
179003.436081,727,222000
536425.464284,728,194500
175705.196045,729,110000
484937.107611,730,103000
514966.550956,731,236500
191821.389946,732,187500
209985.243138,733,222500
491024.385987,734,131400
529344.985351,735,108000
518002.994175,736,163000
528627.890011,737,93500
488486.342539,738,239900
720786.321969,739,179000
520541.45138,740,190000
513480.051372,741,132000
517946.291352,742,142000
209915.438462,743,179000
503650.237459,744,175000
502845.298829,745,180000
174546.108702,746,299800
536480.768789,747,236000
484807.627083,748,265979
193358.105907,749,260400
549250.467812,750,98000
697213.739562,751,96500
500513.114987,752,162000
520096.860338,753,217000
150105.044563,754,275500
504586.496917,755,156000
168683.149208,756,172500
488710.192278,757,212000
216174.005395,758,158900
177281.410158,759,179400
205198.624419,760,290000
489634.807929,761,127500
524967.742502,762,100000
515603.372974,763,215200
161661.995208,764,337000
512112.435069,765,270000
206848.327911,766,264132
177898.441712,767,196500
504058.414649,768,160000
512368.92414,769,216837
175308.748188,770,538000
513972.859938,771,134900
498445.522424,772,102000
482078.850661,773,107000
501836.929235,774,114500
154653.161135,775,395000
227039.4229,776,162000
169431.80355,777,221500
507286.969301,778,142500
145778.71165,779,144000
252920.906068,780,135000
206926.237496,781,176000
496960.439203,782,175900
512716.805559,783,187100
203957.667023,784,165500
699620.969005,785,128000
518488.497993,786,161500
532941.594241,787,139000
524048.267923,788,233000
496861.910697,789,107900
163550.64754,790,187500
151378.639651,791,160200
490084.986825,792,146800
500357.539245,793,269790
160528.397693,794,225000
499591.918944,795,194500
166363.401749,796,171000
177916.523573,797,143500
520235.24357,798,110000
164195.274538,799,485000
207435.350213,800,175000
518507.867804,801,200000
505553.143575,802,109900
505650.808364,803,189000
156039.993707,804,582933
495140.464745,805,118000
207909.443,806,227680
479461.689616,807,135500
525265.102678,808,223500
145257.621171,809,159950
500037.501946,810,106000
244576.774771,811,181000
212362.795174,812,144500
480548.137146,813,55993
186401.817641,814,157900
467568.873411,815,116000
208937.482889,816,224900
495847.629473,817,137000
202222.568191,818,271000
156637.802419,819,155000
187390.793875,820,224000
521333.438661,821,183000
643451.499163,822,93000
517351.655569,823,225000
510891.436095,824,139500
503411.036703,825,232600
113544.834617,826,385000
707265.412648,827,109500
532384.394218,828,189000
500038.781175,829,185000
492331.694006,830,147400
176636.247414,831,166000
498312.966285,832,151000
191950.4031,833,237000
539269.752649,834,167000
180501.951692,835,139950
645711.682401,836,128000
512781.801879,837,153500
168201.900013,838,100000
489221.567085,839,144000
490181.902661,840,130500
503918.250318,841,140000
490789.544038,842,157500
155307.219925,843,174900
707803.420925,844,141000
501850.910277,845,153900
507992.320119,846,171000
157370.489216,847,213000
485021.833478,848,133500
505271.582553,849,240000
162498.671881,850,187000
240452.797242,851,131500
161846.767206,852,215000
521393.335078,853,164000
164311.13402,854,158000
505112.719741,855,170000
485128.839613,856,127000
522044.632378,857,147000
476585.041404,858,174000
178749.185947,859,152000
165212.882706,860,250000
464641.319521,861,189950
503390.636092,862,131500
521426.494723,863,152000
496403.562166,864,132500
487760.681671,865,250580
208555.461218,866,148500
174317.128163,867,248900
482065.974512,868,129000
511150.291779,869,169000
176567.974357,870,236000
490193.474983,871,109500
167181.165387,872,200500
516185.255312,873,116000
516131.630619,874,133000
502096.52737,875,66500
506046.625769,876,303477
498920.726589,877,132250
158341.384491,878,350000
485203.751204,879,148000
211103.088854,880,136500
480260.630737,881,157000
199700.648112,882,187500
517138.837375,883,178000
495361.586869,884,118500
152555.508654,885,100000
179465.762339,886,328900
192181.28303,887,145000
504472.410944,888,135500
516285.301826,889,268000
535345.874281,890,149500
494284.282285,891,122900
175252.665208,892,172500
652366.489305,893,154500
500562.873952,894,165000
481954.303118,895,118858
160224.071579,896,140000
517439.524201,897,106500
487777.565916,898,142953
172727.976188,899,611657
501268.138676,900,135000
492176.228224,901,110000
502912.375563,902,153000
527933.375693,903,180000
173724.276049,904,240000
180911.642401,905,125500
531503.37043,906,128000
177435.855797,907,255000
508427.196204,908,250000
500663.280334,909,131000
480194.101422,910,174000
162483.19532,911,154300
538142.073663,912,143500
489706.868913,913,88000
488013.569145,914,145000
176654.948145,915,173733
140663.826966,916,75000
542445.980551,917,35311
491993.525222,918,135000
500036.758521,919,238000
518013.04999,920,176500
182446.704124,921,201000
709226.396349,922,145900
507660.478785,923,169990
500118.117289,924,193000
223640.06962,925,207500
529471.045763,926,175000
207310.938115,927,285000
188821.818664,928,176000
509504.037341,929,236500
181295.205153,930,222000
517352.346966,931,201000
490842.804021,932,117500
142538.513326,933,320000
215823.563063,934,190000
496755.695818,935,242000
167422.194966,936,79900
511866.552725,937,184900
642800.640388,938,253000
495598.885304,939,239799
492881.893047,940,244400
515926.161145,941,150900
223810.772468,942,214000
714443.58835,943,150000
501243.117209,944,143000
161142.065956,945,137500
502416.315805,946,124900
100545.870765,947,143000
571734.883989,948,270000
529037.179853,949,192500
497303.255742,950,197500
491354.333698,951,129000
517043.13873,952,119900
530953.596256,953,133900
226733.320801,954,172000
713733.934574,955,127500
184581.035499,956,145000
509641.471754,957,124000
497531.334859,958,132000
521073.157805,959,185000
498366.435083,960,155000
705279.664411,961,116500
182618.235111,962,272000
703909.938915,963,155000
501476.073522,964,239000
546277.32233,965,214900
506796.264793,966,178900
509976.389761,967,160000
190898.651031,968,135000
727571.576101,969,37900
184041.347717,970,140000
710848.940706,971,135000
203010.948334,972,173000
503592.62505,973,99500
508385.042703,974,182000
503934.569881,975,167500
524880.36482,976,165000
709923.151652,977,85500
498479.948628,978,199900
487616.431269,979,110000
507967.832613,980,139000
169888.253109,981,178400
178320.795313,982,336000
129138.071876,983,159895
482624.56546,984,255900
509690.168517,985,126000
520702.209785,986,125000
483792.394472,987,117000
168127.352264,988,395192
153259.584721,989,195000
505781.956388,990,197000
156272.828353,991,348000
485270.966741,992,168000
178079.963266,993,187000
492821.196541,994,173900
168786.645822,995,337500
542921.858345,996,121600
507457.510463,997,136500
534083.68427,998,185000
504111.689093,999,91000
540795.288564,1000,206000
724857.636107,1001,82000
531279.04653,1002,86000
149530.470669,1003,232000
189586.631484,1004,136905
157318.367736,1005,181000
229957.359374,1006,149900
523002.826644,1007,163500
513116.359723,1008,88000
165562.203199,1009,240000
704115.898005,1010,102000
492113.049732,1011,135000
713973.5748,1012,100000
500479.926751,1013,165000
491647.636104,1014,85000
195821.210329,1015,119200
507026.640033,1016,227000
210474.124862,1017,203000
512623.318637,1018,187500
162895.745043,1019,160000
154888.415308,1020,213490
487016.923,1021,176000
208679.367266,1022,194000
508935.919591,1023,87000
162147.321516,1024,191000
540960.810937,1025,287000
473214.400937,1026,112500
177169.874737,1027,167500
176453.298583,1028,293077
498171.571238,1029,105000
191584.569606,1030,118000
700986.376776,1031,160000
509106.60262,1032,197000
505253.434781,1033,310000
536328.937655,1034,230000
511282.365824,1035,119750
499522.02043,1036,84000
166909.212515,1037,315500
157006.176068,1038,287000
697784.542068,1039,97000
536553.912044,1040,80000
157556.13075,1041,155000
170716.359969,1042,173000
408005.837321,1043,196000
219157.864017,1044,262280
533444.32968,1045,278000
512118.642665,1046,139600
158426.323136,1047,556581
644723.121249,1048,145000
149594.871311,1049,115000
493850.055895,1050,84900
504274.541186,1051,176485
510991.499338,1052,200141
182909.94332,1053,165000
187112.906533,1054,144500
151973.107939,1055,255000
175361.399452,1056,180000
174433.917904,1057,185850
524200.090243,1058,248000
168814.802149,1059,335000
211601.332522,1060,220000
498701.656223,1061,213500
528447.913578,1062,81000
500957.734674,1063,90000
487070.499858,1064,110500
165698.688247,1065,154000
509027.760978,1066,328000
514895.429927,1067,178000
244933.191848,1068,167900
546000.015623,1069,151400
512138.278308,1070,135000
187307.355654,1071,135000
512256.485382,1072,154000
503882.949247,1073,91500
185273.653148,1074,159500
498581.824239,1075,194000
477077.190466,1076,219500
502104.203705,1077,170000
502054.749442,1078,138800
224926.492066,1079,155900
507646.315163,1080,126000
169154.78016,1081,145000
498560.917034,1082,133000
189490.086882,1083,192000
179660.564001,1084,160000
504223.291705,1085,187500
497237.234601,1086,147000
477570.234995,1087,83500
481138.266292,1088,252000
152386.215862,1089,137500
509543.879181,1090,197000
531044.222244,1091,92900
154191.914529,1092,160000
491017.102039,1093,136500
194293.40904,1094,146000
506554.241301,1095,129000
516150.865828,1096,176432
704576.35962,1097,127000
487715.754041,1098,170000
498992.478787,1099,128000
190136.356127,1100,157000
519355.805234,1101,60000
494640.30327,1102,119500
188479.632686,1103,135000
505562.709954,1104,159500
147148.201509,1105,106000
175890.913038,1106,325000
516674.460095,1107,179900
506997.99633,1108,274725
492503.914017,1109,181000
161421.681849,1110,280000
520002.725107,1111,188000
174035.805459,1112,205000
517935.300735,1113,129900
494617.40262,1114,134500
511668.2932,1115,117000
160349.145887,1116,318000
552995.162314,1117,184100
508302.373759,1118,130000
506144.22255,1119,140000
502467.336916,1120,133700
508193.315992,1121,118400
155973.228606,1122,212900
488249.395036,1123,112000
701860.4421,1124,118000
153653.740261,1125,163900
473161.707282,1126,115000
141597.376587,1127,174000
516660.267803,1128,259000
515830.486118,1129,215000
195204.308498,1130,140000
493406.231664,1131,135000
704690.877134,1132,93500
524045.831782,1133,117500
519739.848275,1134,239500
487731.196741,1135,169000
519000.998006,1136,102000
505160.208418,1137,119000
702407.449893,1138,94000
530573.368154,1139,196000
504272.602951,1140,144000
501763.650521,1141,139000
162607.250722,1142,197500
190686.408396,1143,424870
709154.505797,1144,80000
534532.239474,1145,80000
508344.628794,1146,149000
202115.856807,1147,180000
483316.180754,1148,174500
492933.253312,1149,116900
502471.593204,1150,143000
498630.718271,1151,124000
181886.264461,1152,149900
503717.742716,1153,230000
503698.487171,1154,120500
220604.837271,1155,201800
520747.281411,1156,218000
494891.088911,1157,179900
164623.283435,1158,230000
173880.155458,1159,235128
155590.894869,1160,185000
715438.905642,1161,146000
176856.629778,1162,224000
531087.327167,1163,129000
558474.166127,1164,108959
513164.748619,1165,194000
153754.211783,1166,233170
542631.578313,1167,245350
648967.995124,1168,173000
482781.040438,1169,235000
171442.031894,1170,625000
513849.426617,1171,171000
509223.299398,1172,163000
509316.494924,1173,171900
699156.5448,1174,200500
518362.168455,1175,239000
196709.277254,1176,285000
493171.775802,1177,119500
486534.332887,1178,115000
519894.056716,1179,154900
710115.974531,1180,93000
513367.558944,1181,250000
183646.270183,1182,392500
513177.370222,1183,745000
492155.469961,1184,120000
204897.075307,1185,186700
519431.300278,1186,104900
550556.768557,1187,95000
531184.856158,1188,262000
193786.29293,1189,195000
481232.254048,1190,189000
161830.039117,1191,168000
157192.432493,1192,174000
472208.437425,1193,125000
203185.188492,1194,165000
199018.656771,1195,158000
488393.655491,1196,176000
523305.363144,1197,219210
478756.129363,1198,144000
506730.363235,1199,178000
176529.606053,1200,148000
493802.836327,1201,116050
508351.690763,1202,197900
485793.096795,1203,117000
171596.965939,1204,213000
495800.824748,1205,153500
170821.45234,1206,271900
496113.464556,1207,107000
226909.207787,1208,200000
479295.049611,1209,140000
182178.385442,1210,290000
510654.46415,1211,189000
517923.071113,1212,164000
520619.396142,1213,113000
531425.433475,1214,145000
490541.322406,1215,134500
513750.400486,1216,125000
504195.44253,1217,112000
181835.61381,1218,229456
719786.346785,1219,80500
701099.262676,1220,91500
513406.371257,1221,115000
514510.378561,1222,134000
240774.418708,1223,143000
218944.369179,1224,137900
651648.330718,1225,184000
205758.559932,1226,145000
172223.242046,1227,214000
163455.99268,1228,147000
167983.989553,1229,367294
502155.4266,1230,127000
509026.097269,1231,190000
166416.651077,1232,132500
563610.291981,1233,101800
182264.064416,1234,142000
700535.945858,1235,130000
526415.59798,1236,138887
182614.979923,1237,175500
495912.882044,1238,195000
500527.742252,1239,142500
235398.048149,1240,265900
180436.982646,1241,224900
135218.169543,1242,248328
253319.84235,1243,170000
492501.105911,1244,465000
512100.334179,1245,230000
189734.269674,1246,178000
