Calculated SalePrice,Id,Original Saleprice
395799.317376,156,79000
191950.32747,157,109500
230639.912801,158,269500
159140.670667,159,254900
156176.14371,160,320000
163173.976555,161,162500
274104.346439,162,412500
185265.149245,163,220000
373982.277918,164,103200
203408.58201,165,152000
339586.084973,166,127500
183439.761832,167,190000
462521.391948,168,325624
196274.768124,169,183500
288819.981112,170,228000
191240.934503,171,128500
436933.313795,172,215000
700459.038138,173,239000
153066.828394,174,163000
470525.583352,175,184000
163549.138783,176,243000
163207.178331,177,211000
525160.154764,178,172500
624462.960919,179,501837
525531.178507,180,100000
186746.263046,181,177000
545588.689592,182,200100
192415.81099,183,120000
211284.457941,184,200000
252934.607329,185,127000
153417.524336,186,475000
166293.234815,187,173000
196740.07298,188,135000
427611.048549,189,153337
220328.477114,190,286000
453556.494978,191,315000
208485.09693,192,184000
251085.885006,193,192000
447128.069558,194,130000
166379.026134,195,127000
532085.520106,196,148500
491795.430919,197,311872
126965.510557,198,235000
528922.950955,199,104000
299081.989289,200,274900
213260.818709,201,140000
154393.139986,202,171500
211784.226606,203,112000
309164.894013,204,149000
288306.363138,205,110000
205178.48577,206,180500
222615.581434,207,143900
167744.840945,208,141000
202663.777932,209,277000
632116.753489,210,145000
382246.186305,211,98000
160069.387387,212,186000
536081.467171,213,252678
540553.50617,214,156000
177826.433269,215,161750
161367.793119,216,134450
194047.84694,217,210000
181729.978453,218,107000
237944.114964,219,311500
188101.626626,220,167240
164464.462091,221,204900
144617.821348,222,200000
214291.466215,223,179900
180147.059697,224,97000
529601.443325,225,386250
210013.942151,226,112000
155494.936349,227,290000
225922.70355,228,106000
187510.713575,229,125000
201118.935265,230,192500
153307.000915,231,148000
525533.453488,232,403000
207330.519762,233,94500
178700.617586,234,128200
221149.379088,235,216500
192376.160134,236,89500
173489.293715,237,185500
188136.993373,238,194500
209240.632631,239,318000
219038.966588,240,113000
426844.878258,241,262500
356750.28354,242,110500
217232.553516,243,79000
198090.293128,244,120000
165586.901786,245,205000
276360.239855,246,241500
178683.589219,247,137000
471942.187309,248,140000
189942.429143,249,180000
269058.53985,250,277000
365244.10833,251,76500
463945.465831,252,235000
175304.702994,253,173000
125536.310557,254,158000
181774.121341,255,145000
181516.888264,256,230000
217356.654795,257,207500
418533.636794,258,220000
172987.84223,259,231500
498959.005958,260,97000
147510.560838,261,176000
443314.065279,262,276000
529586.99011,263,151000
188366.406889,264,130000
217883.246796,265,73000
210518.473188,266,175500
200856.008892,267,185000
528367.58509,268,179500
204108.479243,269,120500
170991.145041,270,148000
125888.092057,271,266000
146191.568594,272,241500
225987.306478,273,290000
192804.231397,274,139000
197947.998435,275,124500
181685.650239,276,205000
247599.723176,277,201000
200548.690749,278,141000
533603.049993,279,415298
180439.903686,280,192000
287849.92999,281,228500
438388.703686,282,185000
439859.751809,283,207500
444666.436269,284,244600
517296.984121,285,179200
185482.442458,286,164700
182372.322996,287,159000
363776.104167,288,88000
185077.389437,289,122000
530236.430223,290,153575
706877.373815,291,233230
379309.094605,292,135900
306358.292003,293,131000
205926.975045,294,235000
471331.706864,295,167000
186690.258363,296,142500
241664.935648,297,152000
146065.891404,298,239000
169717.846018,299,175000
211655.505463,300,158500
235037.145558,301,157000
209083.867047,302,267000
278024.556446,303,205000
534233.458978,304,149900
179907.554688,305,295000
649709.126274,306,305900
591593.982223,307,225000
395370.916835,308,89500
203943.663716,309,82500
243174.684642,310,360000
199089.528198,311,165600
222128.363544,312,132000
266554.027076,313,119900
476407.943263,314,375000
207431.574801,315,178000
520445.406975,316,188500
160775.330735,317,260000
133989.877008,318,270000
155946.125139,319,260000
185852.305822,320,187500
405111.072595,321,342643
184804.276804,322,354000
175403.670357,323,301000
525270.402178,324,126175
194096.279879,325,242000
158507.422532,326,87000
510180.011064,327,324000
174310.434358,328,145250
529156.448211,329,214500
530446.229998,330,78000
240244.072215,331,119000
206312.835928,332,139000
154971.031893,333,284000
619903.35038,334,207000
517517.070863,335,192000
270965.958807,336,228950
619940.505804,337,377426
182472.792821,338,214000
186055.052299,339,202500
205042.237287,340,155000
203800.584772,341,202900
211453.962554,342,82000
189145.550528,343,87500
528244.290789,344,266000
208515.054619,345,85000
198453.730928,346,140200
196623.319292,347,151500
224307.859618,348,157500
432222.228904,349,154000
232387.011424,350,437154
210193.003183,351,318061
193409.843764,352,190000
207683.237786,353,95000
186346.312312,354,105900
167893.494952,355,140000
151086.826213,356,177500
515734.264554,357,173000
216919.256114,358,134000
512006.91223,359,130000
174650.016137,360,280000
211654.284585,361,156000
519854.849763,362,145000
540522.939781,363,198500
168734.493812,364,118000
535927.042374,365,190000
530960.392884,366,147000
516151.929999,367,159000
181457.085822,368,165000
219866.815534,369,132000
202201.835016,370,162000
278987.381975,371,172400
532612.151665,372,134432
169102.41672,373,125000
180611.40463,374,123000
530405.83193,375,219500
366970.177795,376,61000
533408.405698,377,148000
155891.916572,378,340000
442908.054402,379,394432
182955.653977,380,179000
172468.078064,381,127000
195853.996986,382,187750
181050.850399,383,213500
201960.857036,384,76000
203562.131721,385,240000
222579.353221,386,192000
329756.740917,387,81000
177754.232429,388,125000
525194.055517,389,191000
451488.031727,390,426000
200718.933804,391,119000
212821.501899,392,215000
539061.595545,393,106500
359209.950635,394,100000
527697.698287,395,109000
184296.535932,396,129000
183665.816845,397,123000
529943.057098,398,169500
232144.059421,399,67000
453461.574257,400,241000
491574.209596,401,245500
538597.792662,402,164990
178063.10089,403,108000
522125.288095,404,258000
179530.32539,405,168000
156233.419511,406,150000
208367.351842,407,115000
188517.060194,408,177000
151843.347377,409,280000
433911.176113,410,339750
208586.950111,411,60000
284386.450346,412,145000
481569.478038,413,222000
205931.257159,414,115000
185489.061792,415,228000
220136.370311,416,181134
193736.52827,417,149500
135077.798647,418,239000
201490.42114,419,126000
538039.841678,420,142000
274032.008839,421,206300
434311.51797,422,215000
174307.68491,423,113000
223757.067173,424,315000
203523.085094,425,139000
194937.500126,426,135000
217556.687022,427,275000
530410.348917,428,109008
212034.245662,429,195400
174813.358045,430,175000
534737.316938,431,85400
366289.410351,432,79900
206530.806589,433,122500
530381.289452,434,181000
380528.977655,435,81000
202588.85503,436,212000
228793.006453,437,116000
279370.830261,438,119000
703800.352545,439,90350
172116.62402,440,110000
457507.760805,441,555000
327800.8258,442,118000
243238.951391,443,162900
216677.894974,444,172500
525703.170669,445,210000
254424.922517,446,127500
223916.292473,447,190000
525443.94188,448,199900
229347.249279,449,119500
211890.262781,450,120000
178186.83778,451,110000
233664.193458,452,280000
523125.259897,453,204000
159983.543705,454,210000
549045.183112,455,188000
257262.611722,456,175500
287389.845208,457,98000
189127.97985,458,256000
203656.737867,459,161000
540622.451844,460,110000
453283.15179,461,263435
200838.078775,462,155000
180820.535651,463,62383
175842.863967,464,188700
362762.284934,465,124000
213221.532405,466,178740
224492.831191,467,167000
440484.038907,468,146500
411143.916075,469,250000
183116.097606,470,187000
175663.627356,471,212000
171034.459345,472,190000
191021.238321,473,148000
519184.57375,474,440000
178099.240227,475,251000
527151.964304,476,132500
217112.832944,477,208900
531662.742217,478,380000
406966.969446,479,297000
217667.274671,480,89471
298681.748027,481,326000
206489.189742,482,374000
229057.090145,483,155000
225308.910444,484,164000
190967.535227,485,132500
521150.817774,486,147000
158187.602871,487,156000
180743.742768,488,175000
225251.377825,489,160000
236227.947873,490,86000
195337.069717,491,115000
190614.14961,492,133000
162097.564115,493,172785
144616.294278,494,155000
209368.430276,495,91300
367666.680591,496,34900
485754.004965,497,430000
184661.176838,498,184000
152239.599869,499,130000
166138.595145,500,120000
277227.819494,501,113000
173659.329355,502,226700
164923.896296,503,140000
189503.824829,504,289000
200241.767169,505,147000
545501.310074,506,124500
167758.893823,507,215000
243282.185148,508,208300
151378.20872,509,161000
532374.943548,510,124500
266559.0902,511,164900
441012.181979,512,202665
508705.925415,513,129900
180366.00134,514,134000
229921.179675,515,96500
236426.956916,516,402861
142617.321733,517,158000
535827.962114,518,265000
166329.551146,519,211000
128282.516458,520,234000
360139.377421,521,106250
189056.912503,522,150000
261848.675833,523,159000
442485.443145,524,184750
213407.046129,525,315750
199914.523012,526,176000
183701.219669,527,132000
439081.243423,528,446261
548537.869124,529,86000
170416.380594,530,200624
184352.149689,531,175000
182294.826843,532,128000
197224.931254,533,107500
369855.94393,534,39300
209232.878564,535,178000
364105.539692,536,107500
517399.746573,537,188000
185236.113994,538,111250
524550.904836,539,158000
198134.987574,540,272000
256989.272082,541,315000
184169.966512,542,248000
195940.446458,543,213250
220477.828418,544,133000
201925.963025,545,179665
223162.362047,546,229000
185095.455696,547,210000
285247.690493,548,129500
152514.000038,549,125000
183964.86156,550,263000
228246.938549,551,140000
463909.674083,552,112500
625303.876461,553,255500
188395.016641,554,108000
142851.523255,555,284000
196931.54569,556,113000
218078.418784,557,141000
211533.864969,558,108000
184982.809392,559,175000
202717.807462,560,234000
184329.582206,561,121500
181557.066871,562,170000
553146.778957,563,108000
544418.549881,564,185000
541726.228226,565,268000
174401.467973,566,128000
193015.747675,567,325000
158079.087529,568,214000
704731.527128,569,316600
208754.952528,570,135960
178589.406934,571,142600
194215.778861,572,120000
529556.776329,573,224500
160894.23511,574,170000
178814.02043,575,139000
201402.05538,576,118500
199046.19858,577,145000
173101.712562,578,164500
197308.885781,579,146000
172020.20776,580,131500
205731.508509,581,181900
161798.463863,582,253293
375772.927506,583,118500
678602.321964,584,325000
546959.504617,585,133000
123020.284045,586,369900
205660.873502,587,130000
527980.342574,588,137000
188403.521522,589,143000
177662.985385,590,79500
178228.708254,591,185900
398052.623536,592,451950
240990.944024,593,138000
215197.766909,594,140000
205935.191257,595,110000
217825.18657,596,319000
140838.345457,597,114504
226061.129467,598,194201
206420.796359,599,217500
517834.758342,600,151000
226873.109038,601,275000
232231.494675,602,141000
176801.696709,603,220000
162213.909373,604,151000
179597.022698,605,221000
166518.19189,606,205000
152985.895163,607,152000
159097.616214,608,225000
132734.801134,609,359100
197553.77927,610,118500
241842.796772,611,313000
540536.171256,612,148000
211513.397668,613,261500
368746.842332,614,147000
360497.453833,615,75500
169721.093857,616,137500
217804.532133,617,183200
199557.697662,618,105500
527193.910825,619,314813
473573.70318,620,305000
365861.45691,621,67000
154581.833541,622,240000
525703.05424,623,135000
197466.747873,624,168500
167222.513698,625,165150
232280.004091,626,160000
164811.576306,627,139900
223883.142675,628,153000
186937.58288,629,135000
220091.38621,630,168500
198142.700356,631,124000
416305.094483,632,209500
278807.564499,633,82500
514907.06162,634,139400
180989.998697,635,144000
344361.208011,636,200000
411187.542325,637,60000
235298.314861,638,93000
349519.100011,639,85000
235224.97629,640,264561
213188.147114,641,274000
194889.615227,642,226000
524045.099596,643,345000
204126.636146,644,152000
482366.685013,645,370878
175332.233291,646,143250
524956.380591,647,98300
464592.692824,648,155000
197005.82163,649,155000
376744.925582,650,84500
169615.629649,651,205950
177396.746083,652,108000
527794.438988,653,191000
171212.016594,654,135000
208119.885977,655,350000
182458.158404,656,88000
191880.256206,657,145500
176994.356885,658,149000
310006.421504,659,97500
217668.471855,660,167000
154984.352283,661,197900
531655.811471,662,402000
532559.971458,663,110000
182914.757735,664,137500
275023.428161,665,423000
162928.960853,666,230500
136080.719998,667,129000
196607.389041,668,193500
224738.139274,669,168000
531647.4177,670,137500
224178.142874,671,173500
551264.425188,672,103600
211009.881627,673,165000
229259.884908,674,257500
529218.387926,675,140000
230849.193737,676,148500
311122.277038,677,87000
176117.640161,678,109500
629788.71104,679,372500
167606.813729,680,128500
230114.299461,681,143000
543642.06966,682,159434
203832.842266,683,173000
632004.41679,684,285000
198960.927414,685,221000
161350.958911,686,207500
201389.963219,687,227875
196188.605518,688,148800
189849.998053,689,392000
420557.607534,690,194700
216238.886539,691,141000
296798.768534,692,755000
175607.286628,693,335000
161319.822732,694,108480
239580.678189,695,141500
524243.980528,696,176000
189048.489912,697,89000
168887.067152,698,123500
189821.749638,699,138500
540298.478291,700,196000
223934.854746,701,312500
535267.397952,702,140000
542996.99066,703,361919
164909.239225,704,140000
215797.338697,705,213000
542610.344491,706,55000
413387.742039,707,302000
236770.391159,708,254000
532370.286809,709,179540
197454.473963,710,109900
535794.703728,711,52000
293978.921787,712,102776
199721.746359,713,189000
197339.745643,714,129000
218879.124449,715,130500
202161.602199,716,165000
526915.550079,717,159500
176103.675292,718,157000
137580.010457,719,341000
235248.871091,720,128500
213905.637934,721,275000
219343.193436,722,143000
523561.981996,723,124500
179696.808602,724,135000
514916.162384,725,320000
228821.255155,726,120500
249637.168502,727,222000
441569.288218,728,194500
521470.145382,729,110000
301243.298742,730,103000
218861.652819,731,236500
195116.098027,732,187500
533029.047729,733,222500
168174.406021,734,131400
183684.518089,735,108000
202345.78322,736,163000
521596.286023,737,93500
228054.274126,738,239900
371653.223216,739,179000
180416.838715,740,190000
163478.246236,741,132000
158756.716143,742,142000
173228.389588,743,179000
158347.732489,744,175000
183510.256528,745,180000
532406.212563,746,299800
208064.69898,747,236000
134382.561046,748,265979
242757.467422,749,260400
230255.964977,750,98000
318759.412341,751,96500
241716.577263,752,162000
530915.577925,753,217000
193588.963259,754,275500
510763.28783,755,156000
201152.664441,756,172500
178484.114097,757,212000
181184.566654,758,158900
211913.655234,759,179400
162157.769961,760,290000
179706.668994,761,127500
204427.787157,762,100000
180489.173682,763,215200
517191.606187,764,337000
467643.311642,765,270000
465597.7774,766,264132
187595.873156,767,196500
537584.150729,768,160000
249415.624897,769,216837
243605.524983,770,538000
186116.972643,771,134900
213993.598178,772,102000
170149.618261,773,107000
520400.13868,774,114500
538768.239768,775,395000
227723.456149,776,162000
519865.119876,777,221500
202412.285516,778,142500
163332.681147,779,144000
208267.300197,780,135000
224567.404439,781,176000
535405.024854,782,175900
173496.562769,783,187100
545806.932189,784,165500
346920.264,785,128000
141309.857563,786,161500
205228.404193,787,139000
286002.902539,788,233000
227250.164562,789,107900
515263.804618,790,187500
195547.565976,791,160200
190652.632627,792,146800
137388.152989,793,269790
576183.789449,794,225000
189161.15615,795,194500
187230.638575,796,171000
186431.0019,797,143500
233744.634945,798,110000
635379.26848,799,485000
209719.379449,800,175000
175873.137107,801,200000
539035.182526,802,109900
216863.380709,803,189000
471671.806459,804,582933
180460.604046,805,118000
635949.42192,806,227680
200672.197063,807,135500
194931.353856,808,223500
195580.234911,809,159950
208534.352705,810,106000
213804.163717,811,181000
228254.972625,812,144500
166606.258458,813,55993
207505.590217,814,157900
537383.573763,815,116000
209963.261906,816,224900
623153.88974,817,137000
543566.035737,818,271000
200644.139605,819,155000
430708.547804,820,224000
186742.427272,821,183000
227307.793062,822,93000
214189.788267,823,225000
524498.594361,824,139500
153249.629676,825,232600
183946.213929,826,385000
354674.157627,827,109500
216624.865431,828,189000
169388.701379,829,185000
536306.917375,830,147400
188666.074533,831,166000
176143.083315,832,151000
310449.877888,833,237000
157418.557714,834,167000
169812.804623,835,139950
155673.581439,836,128000
219348.858662,837,153500
277088.153808,838,100000
200580.733842,839,144000
189873.468947,840,130500
189749.487953,841,140000
696882.270299,842,157500
699521.599672,843,174900
631609.903762,844,141000
203483.403699,845,153900
295017.2709,846,171000
545571.200944,847,213000
186025.573347,848,133500
205389.461905,849,240000
194144.421588,850,187000
210506.662849,851,131500
217590.943779,852,215000
177462.234425,853,164000
190953.002789,854,158000
534608.386215,855,170000
203010.85195,856,127000
194267.449388,857,147000
188490.135976,858,174000
163759.898626,859,152000
145519.116386,860,250000
255943.259045,861,189950
237450.930167,862,131500
175764.623819,863,152000
521802.753853,864,132500
229319.133578,865,250580
246540.572851,866,148500
397112.004963,867,248900
195094.261579,868,129000
168629.245726,869,169000
586258.936884,870,236000
157893.171467,871,109500
179989.243095,872,200500
196696.049648,873,116000
205199.735214,874,133000
241781.173725,875,66500
211420.352554,876,303477
257119.357848,877,132250
458228.551935,878,350000
157475.672675,879,148000
529700.915205,880,136500
241431.391217,881,157000
178035.732368,882,187500
172254.252618,883,178000
185973.606959,884,118500
522582.237398,885,100000
307714.447843,886,328900
254517.823663,887,145000
188738.968442,888,135500
185534.643068,889,268000
209347.023026,890,149500
532411.18055,891,122900
533978.176081,892,172500
156567.268892,893,154500
159877.586432,894,165000
193385.957899,895,118858
170644.353587,896,140000
214180.138042,897,106500
161638.196541,898,142953
448968.513357,899,611657
185110.50192,900,135000
175192.210569,901,110000
188701.615712,902,153000
539729.520807,903,180000
191239.147765,904,240000
186310.765633,905,125500
397367.6632,906,128000
434146.707969,907,255000
530859.067704,908,250000
163257.686368,909,131000
202752.525659,910,174000
253876.601541,911,154300
181641.130081,912,143500
533144.43269,913,88000
154381.433774,914,145000
420893.678754,915,173733
282906.652255,916,75000
255062.225657,917,35311
214058.191928,918,135000
173967.344929,919,238000
162653.25654,920,176500
528317.186144,921,201000
333078.763989,922,145900
209307.479796,923,169990
541905.520046,924,193000
189155.864042,925,207500
159232.48273,926,175000
220106.856526,927,285000
167666.364515,928,176000
180754.466639,929,236500
189850.745251,930,222000
531721.10892,931,201000
518121.635376,932,117500
466239.870942,933,320000
175916.468946,934,190000
152611.03047,935,242000
157809.750238,936,79900
201237.753099,937,184900
149716.881211,938,253000
113740.818604,939,239799
155629.752564,940,244400
524986.111206,941,150900
136764.849298,942,214000
365638.800016,943,150000
164719.884751,944,143000
267664.384302,945,137500
176102.284993,946,124900
161613.333043,947,143000
256471.174542,948,270000
191399.637801,949,192500
167662.859784,950,197500
534192.598211,951,129000
520622.496181,952,119900
202999.174979,953,133900
164575.112361,954,172000
380600.752658,955,127500
136569.024001,956,145000
161671.0625,957,124000
170781.044577,958,132000
167981.606766,959,185000
200153.095,960,155000
369416.895728,961,116500
537102.13202,962,272000
529573.681658,963,155000
245567.533967,964,239000
227188.898809,965,214900
537772.01533,966,178900
204323.69914,967,160000
520507.892359,968,135000
328854.879503,969,37900
224455.210817,970,140000
405571.032789,971,135000
625186.876836,972,173000
225015.920627,973,99500
248455.65711,974,182000
147141.098153,975,167500
218749.615369,976,165000
378111.716669,977,85500
221413.868523,978,199900
190977.11398,979,110000
156852.2988,980,139000
634880.167834,981,178400
539019.698033,982,336000
182906.256142,983,159895
162327.384009,984,255900
179765.98909,985,126000
247531.949716,986,125000
169699.346714,987,117000
447557.482797,988,395192
187086.759638,989,195000
159503.208394,990,197000
176467.873276,991,348000
185879.618183,992,168000
521323.780071,993,187000
182285.948129,994,173900
628254.609334,995,337500
170580.78994,996,121600
293834.295115,997,136500
253458.102221,998,185000
205171.645401,999,91000
445217.475707,1000,206000
528079.279407,1001,82000
289382.352303,1002,86000
526550.500676,1003,232000
178992.883934,1004,136905
221976.157411,1005,181000
221944.177466,1006,149900
231380.749996,1007,163500
228814.676422,1008,88000
446294.314582,1009,240000
352693.601951,1010,102000
173152.02106,1011,135000
369795.190459,1012,100000
185178.400097,1013,165000
168853.573463,1014,85000
218786.211239,1015,119200
217341.544918,1016,227000
234962.320677,1017,203000
203081.350253,1018,187500
150562.218164,1019,160000
202147.689322,1020,213490
221982.482733,1021,176000
631310.413477,1022,194000
218242.714041,1023,87000
217120.328617,1024,191000
183349.882128,1025,287000
176820.377907,1026,112500
208242.907855,1027,167500
425113.445409,1028,293077
199508.225495,1029,105000
216184.505643,1030,118000
531497.339296,1031,160000
187741.094975,1032,197000
145819.443708,1033,310000
421022.879114,1034,230000
213534.845129,1035,119750
302220.357278,1036,84000
492816.522932,1037,315500
190299.821751,1038,287000
371543.982025,1039,97000
249626.450634,1040,80000
218519.522805,1041,155000
528968.918874,1042,173000
422119.137073,1043,196000
149310.466424,1044,262280
632185.582469,1045,278000
189851.893494,1046,139600
622528.750778,1047,556581
238139.592927,1048,145000
185868.047453,1049,115000
215407.557395,1050,84900
212666.774597,1051,176485
223292.996872,1052,200141
162953.227826,1053,165000
410569.009795,1054,144500
182286.868214,1055,255000
185551.289492,1056,180000
440640.908602,1057,185850
323801.580104,1058,248000
622899.913042,1059,335000
189384.966856,1060,220000
220273.229751,1061,213500
207992.12966,1062,81000
199493.150856,1063,90000
528210.173014,1064,110500
177251.36726,1065,154000
157474.661416,1066,328000
149420.572306,1067,178000
185579.33426,1068,167900
177649.059947,1069,151400
202981.222389,1070,135000
204564.51413,1071,135000
162360.657073,1072,154000
203311.20351,1073,91500
562821.258136,1074,159500
164359.240573,1075,194000
531980.022032,1076,219500
173051.874765,1077,170000
225563.654076,1078,138800
209991.969026,1079,155900
198947.33829,1080,126000
175984.624314,1081,145000
165452.852594,1082,133000
167198.984025,1083,192000
219024.848938,1084,160000
523727.354339,1085,187500
207887.449044,1086,147000
271435.546265,1087,83500
127494.183246,1088,252000
451720.462579,1089,137500
253011.172192,1090,197000
490802.340668,1091,92900
180721.513527,1092,160000
190279.981996,1093,136500
144728.629992,1094,146000
192663.290181,1095,129000
158604.996304,1096,176432
369431.44586,1097,127000
183682.484556,1098,170000
525049.890517,1099,128000
195943.552851,1100,157000
265745.735463,1101,60000
511452.342289,1102,119500
216442.842131,1103,135000
618264.318264,1104,159500
235712.522704,1105,106000
184050.175941,1106,325000
217058.902395,1107,179900
142084.122625,1108,274725
156363.21847,1109,181000
496772.272406,1110,280000
193485.237497,1111,188000
138150.666462,1112,205000
541217.478922,1113,129900
218656.178387,1114,134500
217088.347575,1115,117000
450279.458081,1116,318000
191051.389011,1117,184100
184373.022113,1118,130000
180763.00768,1119,140000
525516.511126,1120,133700
464179.797598,1121,118400
523752.41431,1122,212900
227264.657597,1123,112000
317435.107841,1124,118000
523146.759941,1125,163900
199017.450513,1126,115000
232432.660252,1127,174000
265231.206411,1128,259000
523549.120207,1129,215000
216245.98021,1130,140000
219061.255504,1131,135000
358082.74335,1132,93500
132853.665248,1133,117500
164730.77498,1134,239500
191093.193467,1135,169000
189834.190381,1136,102000
189489.919482,1137,119000
345190.064222,1138,94000
218532.503803,1139,196000
214611.769273,1140,144000
249173.00217,1141,139000
163052.022441,1142,197500
393641.250816,1143,424870
535745.147514,1144,80000
534412.24449,1145,80000
247380.839876,1146,149000
182018.749682,1147,180000
539388.977621,1148,174500
186045.671198,1149,116900
544436.112272,1150,143000
484662.798534,1151,124000
210306.961534,1152,149900
533797.331507,1153,230000
201735.434458,1154,120500
440645.539137,1155,201800
523694.720782,1156,218000
449883.42645,1157,179900
633941.437767,1158,230000
404277.189159,1159,235128
710890.312655,1160,185000
543870.396885,1161,146000
182922.937336,1162,224000
180807.005056,1163,129000
269212.594008,1164,108959
178783.410298,1165,194000
427956.150458,1166,233170
398873.978591,1167,245350
175016.842626,1168,173000
543466.959027,1169,235000
523961.458591,1170,625000
529657.445682,1171,171000
222232.70216,1172,163000
211674.6108,1173,171900
323777.158077,1174,200500
523283.262223,1175,239000
293887.904611,1176,285000
172479.532453,1177,119500
159678.535065,1178,115000
537960.759768,1179,154900
358545.361333,1180,93000
195411.934105,1181,250000
399311.765673,1182,392500
526288.498066,1183,745000
194752.347279,1184,120000
199561.698976,1185,186700
265708.04956,1186,104900
212084.939928,1187,95000
538381.468847,1188,262000
535221.349179,1189,195000
192725.678544,1190,189000
454085.538149,1191,168000
191569.421542,1192,174000
524852.174839,1193,125000
211553.442255,1194,165000
443571.067595,1195,158000
541175.106535,1196,176000
252558.461572,1197,219210
532483.504339,1198,144000
178101.894117,1199,178000
172222.401674,1200,148000
519369.239334,1201,116050
164868.845903,1202,197900
210336.919333,1203,117000
176616.608309,1204,213000
526664.02033,1205,153500
136717.287874,1206,271900
208855.214907,1207,107000
189475.295637,1208,200000
189852.456996,1209,140000
431868.748756,1210,290000
223035.679785,1211,189000
172856.878837,1212,164000
201170.812497,1213,113000
233616.796352,1214,145000
199211.742135,1215,134500
172809.597098,1216,125000
227100.446215,1217,112000
421235.903752,1218,229456
539940.662289,1219,80500
376342.034618,1220,91500
158666.859237,1221,115000
167443.107223,1222,134000
256115.908363,1223,143000
195559.881388,1224,137900
225406.191312,1225,184000
178991.29631,1226,145000
497657.904703,1227,214000
206001.065765,1228,147000
177193.009151,1229,367294
149601.20104,1230,127000
197751.614035,1231,190000
165411.486795,1232,132500
192729.911522,1233,101800
183364.876358,1234,142000
358434.673464,1235,130000
529239.932168,1236,138887
437908.403763,1237,175500
196404.826634,1238,195000
221285.93469,1239,142500
187534.114899,1240,265900
523643.331005,1241,224900
390975.53776,1242,248328
212085.298471,1243,170000
216300.39964,1244,465000
201343.30161,1245,230000
317660.784483,1246,178000
